GLOBALEVENTID,Date,Actor1Name,Actor2Name,EventDescription,EventRootDescription,ActionGeo_CountryName,SOURCEURL,SourceName,Actor1Type1Code,Actor1Geo_CountryName,Actor2Type1Code,Actor2Geo_CountryName,Is_Translated,GoldsteinScale,AvgTone,NumArticles,ActionGeo_Lat,ActionGeo_Long
1184337996,2024-06-28,SPAIN,,"Threaten, not specified below",Threaten,Spain,https://www.abc.es/espana/andalucia/huelva/donana-vuelca-proteccion-caballo-retuertas-raza-peligro-20240628103618-nts.html,www.abc.es,,Spain,,,1,-4.4,-1.08303249097473,8,41.9064,0.14815
1184337997,2024-06-28,SPANISH,,"Threaten, not specified below",Threaten,Spain,https://cincodias.elpais.com/fondos-y-planes/2024-06-28/la-resurreccion-de-la-banca-andorrana-en-espana-10-compras-en-10-anos.html,cincodias.elpais.com,,Spain,,,1,-4.4,0.21141649048626,10,41.5433,2.10942
1184337999,2024-06-28,SPAIN,ITALIAN,Assassinate ,Assault,Spain,https://www.elperiodico.com/es/mundial-f1/20240628/sainz-decision-crucial-hay-confiar-104433566,www.elperiodico.com,,Spain,,Spain,1,-10.0,0.61349693251534,10,41.5521,2.24743
1184338052,2024-06-28,GOVERNMENT,,"Accuse, not specified below",Disapprove,Spain,https://www.elperiodico.com/es/entre-todos/participacion/redistribuir-riqueza-necesitan-impuestos-carta-lector-miguel-fernandez-palacios-gordon-104296792,www.elperiodico.com,GOV,Spain,,,1,-2.0,-4.14746543778801,10,40.0,-4.0
1184338055,2024-06-28,GOVERNMENT,,Fight with small arms and light weapons,Fight,Spain,https://elpais.com/economia/2024-06-28/criteria-eleva-al-999-su-participacion-en-telefonica-e-iguala-la-participacion-de-la-sepi.html,elpais.com,GOV,Spain,,,1,-10.0,1.43790849673202,10,40.0,-4.0
1184338136,2024-06-28,HUNGARY,,"Provide aid, not specified below",Provide Aid,Spain,https://www.bursa.ro/it-genetics-inregistreaza-o-cifra-de-afaceri-de-peste-70-de-milioane-de-lei-si-un-profit-net-de-2-4-milioane-de-lei-in-2023-69539253,www.bursa.ro,,Spain,,,1,7.0,4.85537190082645,10,40.0,-4.0
1184338190,2024-06-28,IRAN,,"Appeal, not specified below",Appeal,Spain,https://www.ideal.es/de-tiendas/ofertas/amazon-prime-day-2024-fechas-consejos-saber-20240627103739-ntrc.html,www.ideal.es,,Spain,,,1,3.0,3.02439024390244,12,40.0,-4.0
1184338297,2024-06-28,MOLDOVA,PARIS,"Arrest, detain, or charge with legal action ",Coerce,Russia,https://www.ziarelive.ro/stiri/trei-persoane-arestate-dupa-ce-au-determinat-o-fata-de-opt-ani-sa-simuleze-un-act-sexual.html,www.ziarelive.ro,,Spain,,Spain,1,-5.0,-7.56302521008403,6,60.0,100.0
1184339641,2024-06-28,,SPANISH,Host a visit,Consult,Spain,https://www.huffingtonpost.es/global/luz-verde-plan-renfe-acercar-ucrania-aliados-tiempos-guerra.html,www.huffingtonpost.es,,,BUS,Spain,1,2.8,1.11731843575419,6,40.0,-4.0
1184339678,2024-06-28,,PUBLICATION,Consider policy option,Make Public Statement,Spain,https://www.libremercado.com/2024-06-28/errejon-habla-de-los-ricos-en-tercera-persona-pero-es-uno-de-ellos-7140941/,www.libremercado.com,,,MED,Spain,1,0.0,1.82232346241458,10,40.4,-3.68333
1184339814,2024-06-28,VOTER,,Make pessimistic comment,Make Public Statement,Spain,https://www.nzz.ch/international/usa-reaktionen-auf-das-duell-zwischen-donald-trump-und-joe-biden-ld.1837178,www.nzz.ch,CVL,Spain,,,1,-0.4,-2.98507462686567,10,40.0,-4.0
1184339838,2024-06-28,TOURIST,ITALY,Make a visit,Consult,Spain,https://www.directoalpaladar.com/viajes/no-oimos-sonido-mar-rebelion-turistas-instagram-zonas-visitadas-italia,www.directoalpaladar.com,CVL,Spain,,Spain,1,1.9,0.0,10,38.5392,-0.136386
1184339886,2024-06-28,SPAIN,,"Consult, not specified below",Consult,Spain,https://www.libertaddigital.com/cultura/libros/2024-06-28/adelina-batlles-pardo-bazan-es-la-gran-impulsora-del-teatro-reformista-de-galdos-7129179/,www.libertaddigital.com,,Spain,,,1,1.0,1.48936170212766,4,43.5833,-8.18333
1184339887,2024-06-28,SPAIN,,"Engage in material cooperation, not specified below",Engage In Material Cooperation,Spain,https://tass.ru/obschestvo/21227947,tass.ru,,Spain,,,1,6.0,-10.2803738317757,10,40.4,-3.68333
1184340008,2024-06-28,PRESIDENT,,Veto,Reject,Spain,https://www.20minutos.es/noticia/5525790/0/presidente-senado-pide-armengol-retirar-enmienda-que-quita-camara-poder-veto-techo-gasto/,www.20minutos.es,GOV,Spain,,,1,-5.0,-2.25988700564972,10,40.0,-4.0
1184340009,2024-06-28,PRESIDENT,GOVERNMENT,"Appeal, not specified below",Appeal,Spain,https://www.libertaddigital.com/espana/2024-06-28/bolanos-se-hace-de-vientre-sobre-el-acuerdo-que-el-mismo-firmo-7141972/,www.libertaddigital.com,GOV,Spain,GOV,Spain,1,3.0,-3.96570203644159,10,40.0,-4.0
1184340243,2024-06-28,POLITICIAN,,"Arrest, detain, or charge with legal action ",Coerce,Spain,https://www.libremercado.com/2024-06-28/manuel-fernandez-ordonez-se-consuma-el-atraco-nuclear-7141765/,www.libremercado.com,,Spain,,,1,-5.0,-2.14592274678112,10,40.0,-4.0
1184340312,2024-06-28,RUSSIA,BELARUS,Provide economic aid,Provide Aid,Spain,https://stanradar.com/news/full/55267-novyj-mehanizm-podderzhki-promyshlennosti-v-eaes-v-chem-osobennost.html,stanradar.com,GOV,Spain,,Spain,1,7.4,1.20171673819742,10,40.4,-3.68333
1184341687,2024-06-28,,SPAIN,Make a visit,Consult,Spain,https://www.telecinco.es/outdoor/20240628/maria-jose-suarez-estalla-insinuaciones-ruptura-alvaro-munoz-escassi_18_012889003.html,www.telecinco.es,,,,Spain,1,1.9,-2.93040293040293,6,38.0034,-1.92471
1184341709,2024-06-28,,JAPAN,Make a visit,Consult,Japan,https://www.elinformador.com.co/index.php/sociales/54-entretenimiento/317969-cien-anos-de-soledad-llega-por-primera-vez-a-japon-en-edicion-de-bolsillo,www.elinformador.com.co,,,,Spain,1,1.9,0.0,4,35.685,139.751
1184341875,2024-06-28,VILLAGE,,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.abc.es/espana/andalucia/cordoba/mejores-atardeceres-cordoba-mirador-iznajar-20240628105731-nts.html,www.abc.es,CVL,Spain,,,1,4.0,2.94117647058824,10,37.2564,-4.30798
1184341938,2024-06-28,STUDENT,SPAIN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://cadenaser.com/nacional/2024/06/28/el-faro-convoca-un-encuentro-de-poetas-y-musicos-en-el-instituto-cervantes-cadena-ser/,cadenaser.com,EDU,Japan,,Spain,1,3.4,1.84615384615384,2,37.1784,-3.5992
1184341951,2024-06-28,SPAIN,,Consider policy option,Make Public Statement,Spain,https://www.noticiasaominuto.com/economia/2588028/inflacao-em-espanha-moderou-se-para-os-3-4-em-junho,www.noticiasaominuto.com,,Spain,,,1,0.0,0.53763440860215,10,40.0,-4.0
1184341954,2024-06-28,SPANISH,,Fight with small arms and light weapons,Fight,Spain,https://www.zazoom.it/2024-06-28/stupro-di-gruppo-a-napoli-47enne-catturato-in-spagna/14985488/,www.zazoom.it,,Spain,,,1,-10.0,-6.08108108108108,10,40.0,-4.0
1184341955,2024-06-28,SPAIN,THIEVES,"Arrest, detain, or charge with legal action ",Coerce,Spain,https://www.telecinco.es/noticias/valencia/20240628/ladrones-nota-desvalijar-vivienda-castellon_18_012889101.html,www.telecinco.es,,Spain,CRM,Spain,1,-5.0,-5.60897435897436,8,39.6833,-0.266667
1184341956,2024-06-28,CASTILLA,TOURIST,"Investigate, not specified below",Investigate,Spain,https://www.larazon.es/castilla-y-leon/dos-ciudades-castilla-leon-mas-buscadas-turistas-nacionales-sus-vacaciones-julio_20240628667e7580ab9b4800013cb979.html,www.larazon.es,,Spain,CVL,Spain,1,-2.0,2.02020202020202,10,40.0,-4.0
1184341958,2024-06-28,SPAIN,PRESIDENT,"Consult, not specified below",Consult,Spain,https://www.europapress.es/euskadi/noticia-otxandiano-dice-ya-prepara-reunion-pradales-marca-prioridades-nuevo-estatus-bilateralidad-20240628092719.html,www.europapress.es,,Spain,GOV,Spain,1,1.0,-1.38248847926267,10,40.0,-4.0
1184341962,2024-06-28,SPAIN,POLITICIAN,Sign formal agreement,Engage In Diplomatic Cooperation,Spain,https://cadenaser.com/nacional/2024/06/28/angels-barcelo-entrevista-a-borja-semper-portavoz-del-pp-en-hoy-por-hoy-cadena-ser/,cadenaser.com,JUD,Spain,,Spain,1,8.0,2.50737463126843,10,40.0,-4.0
1184342173,2024-06-28,LAWYER,,"Appeal, not specified below",Appeal,Spain,https://www.index.hr/magazin/clanak/gledatelji-ludi-za-spanjolskom-dramom-na-netflixu-temelji-se-na-stvarnim-dogadjajima/2577166.aspx,www.index.hr,JUD,Spain,,,1,3.0,-0.75471698113208,10,40.0,-4.0
1184342211,2024-06-28,WORKER,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.telecinco.es/noticias/economia/empleo/20240628/trabajo-hibrido-bienestar-trabajadores-confirman_18_012878581.html,www.telecinco.es,LAB,Spain,,,1,3.4,4.14847161572053,10,40.0,-4.0
1184342261,2024-06-28,MEDIA,,Express intent to provide economic aid,Express Intent To Cooperate,Spain,https://www.larazon.es/andalucia/caja-rural-sur-asaja-cordoba-unidos-impulsar-defender-labor-sector-agrario-ganadero_20240628667e7d2dab9b4800013ce548.html,www.larazon.es,MED,Spain,,,1,5.2,3.60934182590234,10,40.0,-4.0
1184342407,2024-06-28,RUSSIAN,,"Use conventional military force, not specified below",Fight,Spain,http://tvzvezda.ru/news/20246281158-YIiZK.html,tvzvezda.ru,,Spain,,,1,-10.0,0.67114093959731,8,40.4,-3.68333
1184343841,2024-06-28,,COMPANY,Make a visit,Consult,Spain,https://g1.globo.com/trabalho-e-carreira/noticia/2024/06/28/workation-conheca-a-tendencia-que-une-viagem-de-lazer-ao-trabalho-adotada-por-algumas-empresas-no-brasil.ghtml,g1.globo.com,,,BUS,Spain,1,1.9,2.87769784172662,10,41.3833,2.18333
1184343849,2024-06-28,,COLOMBIA,"Engage in material cooperation, not specified below",Engage In Material Cooperation,Spain,https://www.cope.es/emisoras/pais-vasco/vizcaya/bilbao/noticias/estos-son-los-conciertos-que-puedes-perder-proxima-aste-nagusia-bilbao-20240628_3375085,www.cope.es,,,,Spain,1,6.0,3.41685649202734,10,40.4,-3.68333
1184343906,2024-06-28,,ISLAMIC,Make a visit,Consult,Iran,https://www.eldestapeweb.com/informacion-general/elecciones/iran-comienza-a-votar-en-unas-elecciones-presidenciales-con-opciones-limitadas-202462855459,www.eldestapeweb.com,,,,Spain,1,1.9,-1.96905766526019,10,35.75,51.5148
1184343915,2024-06-28,,SAINT,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.elnortedecastilla.es/palencia/palencia-suma-actos-organizados-dia-internacional-orgullo-20240628105925-nt.html,www.elnortedecastilla.es,,,,Spain,1,4.0,1.86046511627907,10,40.0,-4.0
1184343985,2024-06-28,INDUSTRY,,"Engage in diplomatic cooperation, not specified below",Engage In Diplomatic Cooperation,Spain,https://www.farodevigo.es/tendencias21/2024/06/28/grupos-presion-ideologia-desdibujan-sanidad-103894809.html,www.farodevigo.es,BUS,Spain,,,1,3.5,1.51245551601424,10,40.0,-4.0
1184343998,2024-06-28,COMPANIES,SPAIN,Host a visit,Consult,Spain,https://infonegocios.madrid/nota-principal/espana-encabeza-la-lista-de-paises-que-mas-subcontrata-proveedores-externos-en-las-empresas-del-sector-automocion,infonegocios.madrid,BUS,Spain,,Spain,1,2.8,1.77725118483413,10,40.0,-4.0
1184344133,2024-06-28,UNIVERSITY,UNIVERSITY,Sign formal agreement,Engage In Diplomatic Cooperation,Spain,https://www.observatoriorh.com/al-dia/mas-vale-prevenir-que-curar-las-afecciones-del-aparato-locomotor-tienen-una-incidencia-del-606-en-las-bajas-laborales.html,www.observatoriorh.com,EDU,Spain,EDU,Spain,1,8.0,0.97205346294046,10,42.1612,0.678292
1184344153,2024-06-28,SPANISH,,Accede to demands for change in leadership,Yield,Germany,https://www.abc.es/cultura/musica/estanques-20240628141754-nt.html,www.abc.es,,Spain,,,1,5.0,3.98457583547558,10,51.5,10.5
1184344158,2024-06-28,SPAIN,AMBASSADOR,"Consult, not specified below",Consult,Ecuador,https://www.huelvainformacion.es/elrocio/embajadora-ecuador-visita-virgen-rocio_0_2000867399.html,www.huelvainformacion.es,,Spain,GOV,Ecuador,1,1.0,5.80645161290323,8,-2.0,-77.5
1184344169,2024-06-28,EUROPEAN,,"Arrest, detain, or charge with legal action ",Coerce,Spain,https://www.diariocritico.com/nacional/respuesta-alvise-perez-condena-tribunal-supremo,www.diariocritico.com,,Spain,,,1,-5.0,-4.18250950570342,10,40.4,-3.68333
1184344557,2024-06-28,PALAU,,Host a visit,Consult,Spain,https://www.levante-emv.com/cultura/2024/06/28/punta-recupera-ateneu-musical-l-bandas-musica-104438071.html,www.levante-emv.com,,Spain,,,1,2.8,1.56521739130434,8,42.3068,-2.33836
1184344599,2024-06-28,SAINT,ARGENTINA,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.diariodecuyo.com.ar/edicionimpresa/ver-un-mundo-tan-desigual-me-compromete-1632170.html,www.diariodecuyo.com.ar,,Spain,,Spain,1,4.0,2.44786944696283,4,40.0,-4.0
1184346235,2024-06-28,,SPANISH,Make a visit,Consult,Spain,https://www.diariovasco.com/san-sebastian/mejores-pintxos-tortilla-patatas-donostia-20240628112859-nt.html,www.diariovasco.com,,,,Spain,1,1.9,3.515625,10,43.3136,-1.98186
1184346236,2024-06-28,,SPAIN,Host a visit,Consult,Spain,https://www.malagahoy.es/malaga/rbf-2024-llegara-nerja-malaga_0_2000192727.html,www.malagahoy.es,,,,Spain,1,2.8,2.77777777777778,4,38.5392,-0.136386
1184346239,2024-06-28,,PARIS,Make a visit,Consult,Spain,https://www.diariosur.es/culturas/lorenzo-caprile-analiza-figura-misia-sert-centro-cultural-fundacion-unicaja-malaga-20240628213602-nt.html,www.diariosur.es,,,,Spain,1,1.9,3.47490347490348,10,40.0,-4.0
1184346349,2024-06-28,INDUSTRY,SPANISH,"Investigate, not specified below",Investigate,Spain,https://www.xataka.com/energia/espana-impone-tasa-30-a-nucleares-energeticas-avisan-que-sera-asfixiante,www.xataka.com,BUS,Spain,,Spain,1,-2.0,-3.16455696202531,8,40.0,-4.0
1184346442,2024-06-28,BERLIN,MADRID,"Appeal, not specified below",Appeal,Spain,https://avaz.ba/vijesti/region/913981/milatovic-za-ambasadore-bili-predlozeni-najbolji-prijatelji-spajica-i-ivanovica-koji-nemaju-povezanost-sa-diplomatijom,avaz.ba,GOV,Spain,,Spain,1,3.0,1.16279069767442,10,40.4,-3.68333
1184346485,2024-06-28,SPAIN,,Cooperate economically,Engage In Material Cooperation,Spain,https://www.elimparcial.es/noticia/271205/nacional/aznar:-el-proces-exportado-al-conjunto-de-espana-tendria-potencial-suficiente-para-romper-el-psoe.html,www.elimparcial.es,,Spain,,,1,6.4,-2.79441117764471,10,40.0,-4.0
1184346487,2024-06-28,SPAIN,TOURIST,Make optimistic comment,Make Public Statement,United States,https://www.que.es/2024/06/28/el-turismo-internacional-hacia-espana-aumenta-en-julio-de-2024/,www.que.es,,United States,CVL,Spain,1,0.4,4.01785714285714,10,39.828175,-98.5795
1184346488,2024-06-28,SPANISH,SPAIN,"Accuse, not specified below",Disapprove,Spain,https://www.boursorama.com/actualite-economique/actualites/concurrence-deloyale-la-compagnie-ferroviaire-publique-espagnole-va-porter-plainte-a-bruxelles-contre-ouigo-eba2f03b3c32bc8e9237be59442e4b05,www.boursorama.com,BUS,Spain,,Spain,1,-2.0,-1.36612021857924,10,41.3833,2.18333
1184346542,2024-06-28,MAYOR,,"Disapprove, not specified below",Disapprove,Spain,https://www.mallorcazeitung.es/wirtschaft-tourismus/2024/06/28/ferienwohnungen-tourismus-verbot-barcelona-104365623.html,www.mallorcazeitung.es,GOV,Spain,,,1,-2.0,-3.40264650283554,10,37.6,-4.5
1184346696,2024-06-28,CHAMBER,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://cronicadecantabria.com/cr/sodercan-y-las-cmaras-renuevan-su-alianza-para-fomentar-el-emprendimiento-femenino/,cronicadecantabria.com,LEG,Spain,,,1,3.4,4.52173913043479,10,43.3333,-4.0
1184346821,2024-06-28,RUSSIA,,Retreat or surrender militarily,Yield,China,https://iz.ru/1719604/2024-06-28/stalo-izvestno-o-sorvannykh-planakh-vetnamskoi-vinfast-vyiti-na-rynok-rf-s-elektrokarami,iz.ru,,Spain,,,1,10.0,-2.73224043715847,10,35.0,105.0
1184348419,2024-06-28,,COMMUNITY,"Consult, not specified below",Consult,Spain,https://www.laregion.es/articulo/espanha/buscador-gasolineras-mas-baratas-espana-primera-operacion-salida/202406281102521307337.html,www.laregion.es,,,CVL,Spain,1,1.0,0.29761904761905,10,40.0,-4.0
1184348421,2024-06-28,,CIVILIAN,Sign formal agreement,Engage In Diplomatic Cooperation,Spain,https://www.europapress.es/nacional/noticia-uco-detiene-dos-jovenes-detras-guardia-civil-responsable-cien-ciberataques-itvs-ayuntamientos-20240628112303.html,www.europapress.es,,,CVL,Spain,1,8.0,-1.13798008534851,10,40.9681,-5.66202
1184348425,2024-06-28,,SPAIN,Make a visit,Consult,Spain,https://www.teleprensa.com/articulo/sevilla/antonio-sanz-enmarca-normalidad-dimision-director-oficina-andaluza-antifraude/202406280952491832846.html,www.teleprensa.com,,,,Spain,1,1.9,-1.53846153846154,8,37.1784,-3.5992
1184348463,2024-06-28,,POLITICIAN,Express intent to settle dispute,Express Intent To Cooperate,Spain,https://letraslibres.com/politica/la-renovacion-del-consejo-y-del-tc-los-cromos-y-la-cosmetica-del-bipartidismo-en-el-regimen-del-78/28/06/2024/,letraslibres.com,,,,Spain,1,5.0,-0.59090909090909,10,40.0,-4.0
1184348616,2024-06-28,MIGRANT,SPAIN,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.elperiodicodearagon.com/espana/2024/06/28/abascal-reune-direccion-vox-reparto-menores-migrantes-104443104.html,www.elperiodicodearagon.com,CVL,Spain,,Spain,1,4.0,1.58730158730158,36,40.0,-4.0
1184348630,2024-06-28,GERMANY,COMPANY,Host a visit,Consult,Spain,https://www.laopiniondemalaga.es/malaga/2024/06/28/desarticulado-grupo-introducia-cocaina-melilla-104440006.html,www.laopiniondemalaga.es,,Germany,BUS,Spain,1,2.8,0.75187969924812,2,37.1784,-3.5992
1184348657,2024-06-28,SCHOOL,SPANISH,"Appeal, not specified below",Appeal,France,https://www.sudouest.fr/politique/education/a-bordeaux-parents-et-eleves-de-l-ecole-paul-bert-protestent-contre-une-fermeture-de-classe-20323654.php,www.sudouest.fr,EDU,France,,Spain,1,3.0,-2.99727520435968,8,47.0,4.5
1184348673,2024-06-28,SPAIN,,"Appeal, not specified below",Appeal,Spain,https://www.laopiniondemalaga.es/malaga/2024/06/28/escalada-vivienda-exige-renta-malaguenos-tensionamiento-104439245.html,www.laopiniondemalaga.es,,Spain,,,1,3.0,0.208116545265349,10,37.6114,-0.985902
1184348677,2024-06-28,SPAIN,COMMUNITY,Engage in symbolic act,Make Public Statement,Spain,https://www.larazon.es/andalucia/fundacion-cajasol-inaugura-mapas-patrimonio-cartografico-sevilla-siglos-xviii_20240628667e8445855de90001602fb1.html,www.larazon.es,,Spain,CVL,Spain,1,0.0,0.79840319361277,10,40.0,-4.0
1184348679,2024-06-28,ANDALUSIA,COMMUNITY,Make a visit,Consult,Spain,https://www.eldiario.es/canariasahora/migraciones/claves-reforma-reparto-menores-migrantes-canarias-ley-extranjeria_1_11484822.html,www.eldiario.es,,Spain,CVL,Spain,1,1.9,-0.0848896434634998,10,37.6,-4.5
1184348681,2024-06-28,SPAIN,SPANISH,Make a visit,Consult,Spain,https://www.ilsole24ore.com/radiocor/nRC_28.06.2024_11.12_24810248,www.ilsole24ore.com,,Spain,BUS,Spain,1,1.9,0.3690036900369,4,40.0,-4.0
1184348682,2024-06-28,ANDALUSIA,CANARY ISLANDS,"Consult, not specified below",Consult,Spain,https://www.teleprensa.com/articulo/huelva/loles-lopez-pide-gobierno-coordinacion-financiacion-llevar-cabo-reparto-menores-migrantes/202406280952401832842.html,www.teleprensa.com,,Spain,CVL,Spain,1,1.0,-1.93548387096774,10,37.6,-4.5
1184348749,2024-06-28,GOVERNMENT,,"Threaten, not specified below",Threaten,Spain,https://www.teleprensa.com/articulo/nacional-3/sanchez-afirma-que-seguira-luchando-descanso-proteger-promover-derechos-personas-lgtbi/202406280942501832823.html,www.teleprensa.com,GOV,Spain,,,1,-4.4,2.41545893719807,10,40.0,-4.0
1184348969,2024-06-28,MEDIA,,"Consult, not specified below",Consult,Spain,https://www.marca.com/tiramillas/actualidad/2024/06/28/667e7df7e2704ea4688b456d.html,www.marca.com,MED,Spain,,,1,1.0,-1.21580547112461,10,40.0,-4.0
1184350314,2024-06-28,,COMPANIES,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.elperiodico.com/es/economia/20240125/reduccion-jornada-laboral-aplicar-empresas-97303239,www.elperiodico.com,,,BUS,Spain,1,4.0,0.67613252197431,10,42.0,2.0
1184350319,2024-06-28,,POLICE,"Accuse, not specified below",Disapprove,Spain,https://www.ccma.cat/324/cop-a-un-grup-de-pederastes-que-captava-menors-a-les-xarxes-i-els-prostituia-a-barcelona/noticia/3300711/,www.ccma.cat,,,COP,Spain,1,-2.0,-6.80127523910734,10,41.3833,2.18333
1184350341,2024-06-28,,MADRID,"Engage in diplomatic cooperation, not specified below",Engage In Diplomatic Cooperation,Spain,https://www.teleprensa.com/articulo/deportes/juan-nunez-san-antonio-spurs-ser-elegido-indiana-pacers-draft-nba/202406280942361832817.html,www.teleprensa.com,,,,Spain,1,3.5,0.58139534883721,10,40.4,-3.68333
1184350404,2024-06-28,,UNITED STATES,Make a visit,Consult,Spain,https://viajar.elperiodico.com/escapate_cerca/5-escapadas-perfectas-despedirse-junio-104382061,viajar.elperiodico.com,,,,Spain,1,1.9,3.45224395857307,6,38.7878,0.161885
1184350464,2024-06-28,BUSINESS,,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.elcorreogallego.es/galicia/2024/06/28/renfe-desbloquea-billetes-madrid-galicia-104441997.html,www.elcorreogallego.es,BUS,Spain,,,1,4.0,-2.13776722090261,4,40.45,-3.7
